word_1_20241107_211617_869142|bhumikaa
word_2398_20241107_214317_121129|lagaaunuhosa
word_2399_20241107_214317_122128|ra
word_2400_20241107_214317_137119|maukhika
word_2401_20241107_214317_139119|warnaanmaa
word_2402_20241107_214317_144115|aabhyasta
word_2403_20241107_214317_145115|bhaepachhi
word_2404_20241107_214317_148113|likhita
word_2405_20241107_214317_149113|aabhibyakti
word_2406_20241107_214317_149113|dina
word_2407_20241107_214317_150112|lagaaunuhosa
word_2408_20241107_214317_151113|maukhika
word_2409_20241107_214317_152111|tathaa
word_2410_20241107_214317_153110|likhita
word_2411_20241107_214317_153110|aabhibyakti
word_2412_20241107_214317_154109|dinda
word_2413_20241107_214317_155108|nimnaanusaarakaa
word_2414_20241107_214317_156108|prakriyaa
word_2415_20241107_214317_157107|aawalambana
word_2416_20241107_214317_158108|garnuhosa
word_2417_20241107_214317_159106|saswara
word_2418_20241107_214317_160106|pathana
word_2419_20241107_214317_160106|ra
word_2420_20241107_214317_161108|sabda
word_2421_20241107_214317_162105|bodha
word_2422_20241107_214317_162105|aa
word_2423_20241107_214317_163104|sikshyakale
word_2424_20241107_214317_163104|talako
word_2425_20241107_214317_164104|kathaa
word_2426_20241107_214317_165103|gati
word_2427_20241107_214317_165103|yati
word_2428_20241107_214317_166102|milaaii
word_2429_20241107_214317_167102|saswara
word_2430_20241107_214317_169100|waachana
word_2431_20241107_214317_170101|garera
word_2432_20241107_214317_171100|sunaaunuhosa
word_2433_20241107_214317_172100|ra
word_2434_20241107_214317_172100|bidhyarthilaai
word_2435_20241107_214317_173100|sunna
word_2436_20241107_214317_174098|utprerita
word_2437_20241107_214317_175100|garnuhosa
word_2438_20241107_214317_176097|bidhyaarthile
word_2439_20241107_214317_177097|kathaamaa
word_2440_20241107_214317_177097|prayoga
word_2441_20241107_214317_178096|bhaekaa
word_2442_20241107_214317_183093|aafulaai
word_2443_20241107_214317_184094|nayaa
word_2444_20241107_214317_186091|lagne
word_2445_20241107_214317_187091|sabda
word_2446_20241107_214317_188090|dekhaaundai
word_2447_20241107_214317_190089|jaanchana
word_2448_20241107_214317_195086|chhatha
word_2449_20241107_214317_196086|ramaailo
word_2450_20241107_214317_197085|parwa
word_2451_20241107_214317_197085|ho
word_2452_20241107_214317_201083|yo
word_2453_20241107_214317_208079|tina
word_2454_20241107_214317_213076|dinasamma
word_2455_20241107_214317_215075|manaainchha
word_2456_20241107_214317_216074|yasa
word_2457_20241107_214317_216656|parwamaa
word_2458_20241107_214317_217586|suryako
word_2459_20241107_214317_218585|pujaa
word_2460_20241107_214317_218585|garinchha
word_2461_20241107_214317_219904|suryalaai
word_2462_20241107_214317_220584|thekuwaa
word_2463_20241107_214317_220584|ra
word_2464_20241107_214317_221583|bhusuwaa
word_2465_20241107_214317_222583|chadhaainchha
word_2466_20241107_214317_223583|nadi
word_2467_20241107_214317_224582|taala
word_2468_20241107_214317_225582|ra
word_2469_20241107_214317_226581|pokhariko
word_2470_20241107_214317_227580|kinaaramaa
word_2471_20241107_214317_229579|gaii
word_2472_20241107_214317_230579|pujaa
word_2473_20241107_214317_230579|garinchha
word_2474_20241107_214317_231577|suryako
word_2475_20241107_214317_232578|pujaa
word_2476_20241107_214317_233577|ramaailo
word_2477_20241107_214317_233577|hunchaa
word_2478_20241107_214317_234576|tyasapachhi
word_2479_20241107_214317_235582|sabaile
word_2480_20241107_214317_236578|thekuwaa
word_2481_20241107_214317_247568|ra
word_2482_20241107_214317_247568|bhusuwaa
word_2483_20241107_214317_249568|khanchhana
word_2484_20241107_214317_254565|chhatha
word_2485_20241107_214317_254565|surya
word_2486_20241107_214317_256564|taala
word_2487_20241107_214317_262569|pujaa
word_2488_20241107_214317_263560|pokhari
word_2489_20241107_214929_784033|paathyakrama
word_2490_20241107_214929_785033|sikshyana
word_2491_20241107_214929_787032|sikaaiko
word_2492_20241107_214929_789030|mula
word_2493_20241107_214929_793028|aadhaara
word_2494_20241107_214929_795027|ho
word_2495_20241107_214929_797026|paathyapustaka
word_2496_20241107_214929_799025|bidhyaarthimaa
word_2497_20241107_214929_800024|aapekshita
word_2498_20241107_214929_801024|da
word_2499_20241107_214929_804025|kshyataa
word_2500_20241107_214929_805022|bikaasa
word_2501_20241107_214929_806021|garne
word_2502_20241107_214929_810019|eka
word_2503_20241107_214929_812019|mukhya
word_2504_20241107_214929_813017|saadhana
word_2505_20241107_214929_814016|ho
word_2506_20241107_214929_815015|yasa
word_2507_20241107_214929_816016|pa
word_2508_20241107_214929_817015|kshyalaai
word_2509_20241107_214929_817015|drisTigata
word_2510_20241107_214929_818014|gardai
word_2511_20241107_214929_819013|paathyakrama
word_2512_20241107_214929_820013|bikaasa
word_2513_20241107_214929_822012|kendrale
word_2514_20241107_214929_824012|bidhyaalaya
word_2515_20241107_214929_828008|shi
word_2516_20241107_214929_830043|kshyalaai
word_2517_20241107_214929_835037|byabahaarika
word_2518_20241107_214929_837034|samayasaapa
word_2519_20241107_214929_842032|kshya
word_2520_20241107_214929_844030|gunastariya
word_2521_20241107_214929_845032|banaauna
word_2522_20241107_214929_846029|uddeshyale
word_2523_20241107_214929_848028|paathyakrama
word_2524_20241107_214929_849027|ta
word_2525_20241107_214929_850027|thaa
word_2526_20241107_214929_851026|paathyapustakakaa
word_2527_20241107_214929_852025|bikaasa
word_2528_20241107_214929_853025|tathaa
word_2529_20241107_214929_853025|parimaarjaana
word_2530_20241107_214929_854025|kaaryalaai
word_2531_20241107_214929_855024|nirantarataa
word_2532_20241107_214929_860021|dindai
word_2533_20241107_214929_862020|aaeko
word_2534_20241107_214929_863019|chha
word_2535_20241107_214929_864018|aadhaarabhuta
word_2536_20241107_214929_865018|sikhyaale
word_2537_20241107_214929_866018|baalabaalikaamaa
word_2538_20241107_214929_867019|aadhaarabhuta
word_2539_20241107_214929_868016|saa
word_2540_20241107_214929_870015|kshyarataa
word_2541_20241107_214929_871014|ganitiya
word_2542_20241107_214929_874015|aawadhaaranaa
word_2543_20241107_214929_876012|sipa
word_2544_20241107_214929_877011|ewama
word_2545_20241107_214929_878011|jiwanopayogi
word_2546_20241107_214929_879010|sipako
word_2547_20241107_214929_880009|bikaasakaa
word_2548_20241107_214929_881009|saathai
word_2549_20241107_214929_882008|byaktigata
word_2550_20241107_214929_883007|swaastha
word_2551_20241107_214929_884007|tathaa
word_2552_20241107_214929_885009|sarasafaaisambandhi
word_2553_20241107_214929_886006|baaniko
word_2554_20241107_214929_888005|bikaasa
word_2555_20241107_214929_892002|garne
word_2556_20241107_214929_893003|aawasara
word_2557_20241107_214929_894001|pradaana
word_2558_20241107_214929_895001|garnuparchha
word_2559_20241107_214929_896001|aadhaarabhuta
word_2560_20241107_214929_897004|sikshyakaa
word_2561_20241107_214929_898000|maadhyaamabaaTa
word_2562_20241107_214929_898999|baalabaalikaaharule
word_2563_20241107_214929_900998|praakritika
word_2564_20241107_214929_901997|ta
word_2565_20241107_214929_902997|thaa
word_2566_20241107_214929_902997|saamaajika
word_2567_20241107_214929_903997|baatawaranaprati
word_2568_20241107_214929_904996|sacheta
word_2569_20241107_214929_907994|bhai
word_2570_20241107_214929_909992|aanushaasana
word_2571_20241107_214929_910991|sadaachaara
word_2572_20241107_214929_911991|swaawalambana
word_2573_20241107_214929_912990|jastaa
word_2574_20241107_214929_913990|saamaajika
word_2575_20241107_214929_914989|ewama
word_2576_20241107_214929_915989|chaaritrika
word_2577_20241107_214929_916989|gunakaa
word_2578_20241107_214929_917988|bikaasa
word_2579_20241107_214929_917988|garnuparchha
word_2580_20241107_214929_919986|yasale
word_2581_20241107_214929_924984|bigyaana
word_2582_20241107_214929_925982|baatawarana
word_2583_20241107_214929_926984|suchanaa
word_2584_20241107_214929_927981|prabidhisambandhi
word_2585_20241107_214929_928981|aadhaarabhuta
word_2586_20241107_214929_929980|gyaanakaa
word_2587_20241107_214929_931980|bikaasa
word_2588_20241107_214929_932979|garaai
word_2589_20241107_214929_933979|kalaa
word_2590_20241107_214929_933979|tathaa
word_2591_20241107_214929_934978|saundaryaprati
word_2592_20241107_214929_935979|aabhiruchi
word_2593_20241107_214929_936977|jagaaunuparcha
word_2594_20241107_214929_937977|shaaririka
word_2595_20241107_214929_940975|tandurusti
word_2596_20241107_214929_941974|swaasthyakara
word_2597_20241107_214929_943973|baani
word_2598_20241107_214929_944973|ewama
word_2599_20241107_214929_944973|srijanaatmakataako
word_2600_20241107_214929_945972|bikaasa
word_2601_20241107_214929_946971|tathaa
word_2602_20241107_214929_947970|jaatajaati
word_2603_20241107_214929_948970|dharma
word_2604_20241107_214929_949969|bhaashaa
word_2605_20241107_214929_952967|sanskriti
word_2606_20241107_214929_953967|kshyatraprati
word_2607_20241107_214929_954966|sammaana
word_2608_20241107_214929_955966|samabhaawakaa
word_2609_20241107_214929_959963|bikaasa
word_2610_20241107_214929_961963|pani
word_2611_20241107_214929_962962|aadhaarabhuta
word_2612_20241107_214929_963961|shi
word_2613_20241107_214929_965960|kshyaakaa
word_2614_20241107_214929_968958|aapekshita
word_2615_20241107_214929_970957|pakshya
word_2616_20241107_214929_971957|huna
word_2617_20241107_214929_971957|deshaprema
word_2618_20241107_214929_975954|raasTriya
word_2619_20241107_214929_976953|ekataa
word_2620_20241107_214929_979952|lokatantrika
word_2621_20241107_214929_981951|mulyamaanyataa
word_2622_20241107_214929_982951|tathaa
word_2623_20241107_214929_982951|sanskaara
word_2624_20241107_214929_983950|siki
word_2625_20241107_214929_984949|byabahaarika
word_2626_20241107_214929_985949|jibanamaa
word_2627_20241107_214929_986950|prayoga
word_2628_20241107_214929_986950|garnu
word_2629_20241107_214929_987948|saamaajika
word_2630_20241107_214929_988947|gunakaa
word_2631_20241107_214929_992945|bikaasa
word_2632_20241107_214929_992945|tathaa
word_2633_20241107_214929_993944|naagarika
word_2634_20241107_214929_994947|kartabyaprati
word_2635_20241107_214929_997942|sajagataa
word_2636_20241107_214929_998942|aapnaauna
word_2637_20241107_214929_999941|dainika
word_2638_20241107_214930_000940|jibanamaa
word_2639_20241107_214930_001939|aaiparne
word_2640_20241107_214930_002940|byabahaarika
word_2641_20241107_214930_003939|samasyaaharukaa
word_2642_20241107_214930_003939|pahichaana
word_2643_20241107_214930_004942|gari
word_2644_20241107_214930_005938|samaadhaanakaa
word_2645_20241107_214930_007936|upaayakaa
word_2646_20241107_214930_008937|khoji
word_2647_20241107_214930_009935|garnu
word_2648_20241107_214930_010934|pani
word_2649_20241107_214930_010934|aadhaarabhuta
word_2650_20241107_214930_011935|tahako
word_2651_20241107_214930_012934|shi
word_2652_20241107_214930_013933|kshyaakaa
word_2653_20241107_214930_014935|aawashyaka
word_2654_20241107_214930_014935|pakshya
word_2655_20241107_214930_067375|huna
word_2656_20241107_214930_068378|yasa
word_2657_20241107_214930_068378|pa
word_2658_20241107_214930_069378|kshyalaai
word_2659_20241107_214930_070378|drisTigata
word_2660_20241107_214930_071377|gari
word_2661_20241107_214930_071377|bidhyaalaya
word_2662_20241107_214930_072377|shi
word_2663_20241107_214930_073376|kshyaakaa
word_2664_20241107_214930_074377|raasTriya
word_2665_20241107_214930_074377|paathyakrama
word_2666_20241107_214930_075376|prarupa
word_2667_20241107_214930_076374|sunya
word_2668_20241107_214930_077373|chhayattara
word_2669_20241107_214930_077373|kaa
word_2670_20241107_214930_078375|mamaa
word_2671_20241107_214930_079373|aanurupa
word_2672_20241107_214930_080372|deshakaa
word_2673_20241107_214930_080372|bibhinna
word_2674_20241107_214930_081371|bidhyaalayamaa
word_2675_20241107_214930_082371|garieko
word_2676_20241107_214930_083370|pari
word_2677_20241107_214930_084369|kshyanabaaTa
word_2678_20241107_214930_084369|praapta
word_2679_20241107_214930_085369|sujhaawasameta
word_2680_20241107_214930_086369|samaabesha
word_2681_20241107_214930_087368|gari
word_2682_20241107_214930_087368|yaa
word_2683_20241107_214930_088366|paathyapustaka
word_2684_20241107_214930_090366|bikaasa
word_2685_20241107_214930_091366|garieko
word_2686_20241107_214930_092366|haa
word_2687_20241107_214930_093364|yasa
word_2688_20241107_214930_094364|paathyapustaka
word_2689_20241107_214930_094364|lekhana
word_2690_20241107_214930_095364|shri
word_2691_20241107_214930_096362|pashupati
word_2692_20241107_214930_097362|aadhikaarii
word_2693_20241107_214930_097362|shri
word_2694_20241107_214930_098362|nagandraprasaada
word_2695_20241107_214930_099362|neupaane
word_2696_20241107_214930_099362|shrii
word_2697_20241107_214930_100360|maadhawi
word_2698_20241107_214930_108355|saapakoTa
word_2699_20241107_214930_114352|shri
word_2700_20241107_214930_115351|shrihari
word_2701_20241107_214930_117351|shrestha
word_2702_20241107_214930_126345|shri
word_2703_20241107_214930_129343|sumana
word_2704_20241107_214930_132342|silawaalabaaTa
word_2705_20241107_214930_134341|bhaekaa
word_2706_20241107_214930_135340|haa
word_2707_20241107_214930_136340|yasakaa
word_2708_20241107_214930_137339|parimaarjaana
word_2709_20241107_214930_137339|praa
word_2710_20241107_214930_138339|DacTara
word_2711_20241107_214930_139338|shyamakrishna
word_2712_20241107_214930_140337|maharjana
word_2713_20241107_214930_142337|shri
word_2714_20241107_214930_143336|shaantabahaadura
word_2715_20241107_214930_144335|shrestha
word_2716_20241107_214930_144335|shro
word_2717_20241107_214930_145334|sumana
word_2718_20241107_214930_146334|bjracharya
word_2719_20241107_214930_147333|shri
word_2720_20241107_214930_148333|shiwaraaja
word_2721_20241107_214930_149333|pauDelabaaTa
word_2722_20241107_214930_150332|bhaekaa
word_2723_20241107_214930_151332|haa
word_2724_20241107_214930_152331|paathyapustakalaai
word_2725_20241107_214930_153330|yasa
word_2726_20241107_214930_153330|rupamaa
word_2727_20241107_214930_155329|lyaaune
word_2728_20241107_214930_157327|kaaryaama
word_2729_20241107_214930_158328|kendrakaa
word_2730_20241107_214930_159327|mahaanirdeshaka
word_2731_20241107_214930_160326|shri
word_2732_20241107_214930_161326|baikunthaprasaada
word_2733_20241107_214930_163325|aaryala
word_2734_20241107_214930_164324|shrii
word_2735_20241107_214930_165323|aanaprasaada
word_2736_20241107_214930_166323|neupaane
word_2737_20241107_214930_166323|bishaya
word_2738_20241107_214930_167322|samitikaa
word_2739_20241107_214930_169323|aadhyakshya
word_2740_20241107_214930_170320|pradhyapaka
word_2741_20241107_214930_171320|Doctor
word_2742_20241107_214930_172319|raamakrishna
word_2743_20241107_214930_174318|maharjana
word_2744_20241107_214930_176319|shri
word_2745_20241107_214930_177316|prakaasha
word_2746_20241107_214930_177316|maharjana
word_2747_20241107_214930_178316|shri
word_2748_20241107_214930_179315|renukaa
word_2749_20241107_214930_180314|paanDe
word_2750_20241107_214930_181314|bhusalakaa
word_2751_20241107_214930_184313|yogadaana
word_2752_20241107_214930_184313|rahekaa
word_2753_20241107_214930_186311|chha
word_2754_20241107_214930_187311|yasakaa
word_2755_20241107_214930_188310|bhaashaa
word_2756_20241107_214930_189309|sampaadana
word_2757_20241107_214930_190309|shri
word_2758_20241107_214930_191308|chinaakumaari
word_2759_20241107_214930_193307|niraulaa
word_2760_20241107_214930_194307|kalaa
word_2761_20241107_214930_195307|sampaadana
word_2762_20241107_214930_196306|shri
word_2763_20241107_214930_196306|shrihari
word_2764_20241107_214930_197305|shresthabaaTa
word_2765_20241107_214930_198304|bhaekaa
word_2766_20241107_214930_199304|ho
word_2767_20241107_214930_199304|yasa
word_2768_20241107_214930_200303|paathyapustakakaa
word_2769_20241107_214930_202302|bikaasamaa
word_2770_20241107_214930_203301|samlagna
word_2771_20241107_214930_203301|sampurnaprati
word_2772_20241107_214930_204301|kendra
word_2773_20241107_214930_205300|haardika
word_2774_20241107_214930_206299|kritagyataa
word_2775_20241107_214930_207300|prakaTa
word_2776_20241107_214930_209299|garchha
word_2777_20241107_214930_210297|yasa
word_2778_20241107_214930_210297|paathyapu
word_2779_20241107_214930_211296|stakale
word_2780_20241107_214930_212296|bidhyaar
word_2781_20241107_214930_213296|thimaa
word_2782_20241107_214930_214295|nirdhaarita
word_2783_20241107_214930_217294|sa
word_2784_20241107_214930_219293|kshyamataa
word_2785_20241107_214930_221291|bikaasakaa
word_2786_20241107_214930_225289|laagi
word_2787_20241107_214930_226289|bidhya
word_2788_20241107_214930_227288|rthilaai
word_2789_20241107_214930_228287|sahayoga
word_2790_20241107_214930_229286|garne
word_2791_20241107_214930_231285|chha
word_2792_20241107_214930_233287|yasale
word_2793_20241107_214930_233287|bidhyarthiko
word_2794_20241107_214930_234284|sikaaimaa
word_2795_20241107_214930_236283|sahayoga
word_2796_20241107_214930_236283|puryauna
word_2797_20241107_214930_237282|euTaa
word_2798_20241107_214930_238284|mahatwopurna
